C/H,Mg/H,Si/H,O/H,Fe/H,S/H,He/H,N/H,mass,name
0.0004588295018708095,4.48416180300042e-05,4.91682167165653e-05,0.0007441481644588729,4.175318936560401e-05,1.826571594332408e-05,0.08087876583369312,0.00012069133291586256,0.9344827586206896,438
0.0004862373701245282,4.7519617729562235e-05,5.210490771143635e-05,0.0007886242015042292,4.520353656360243e-05,1.9356686520749817e-05,0.08099835968667862,0.00012789338990089064,0.9344827586206896,439
0.000515315421438546,5.035671179324101e-05,5.521776925310398e-05,0.0008357360618878856,4.893900918477494e-05,2.0515018598053906e-05,0.08112548314189082,0.00013555124881215014,0.9344827586206896,440
0.0005461356064392069,5.336290597211425e-05,5.8512929763332356e-05,0.0008856474265679885,5.298316906283709e-05,2.174199506905958e-05,0.08126053481139908,0.0001436508291516603,0.9344827586206896,441
0.0005787625539913905,5.655582444060844e-05,6.201493171548693e-05,0.0009386333077712589,5.736152510448679e-05,2.3041889513183263e-05,0.08140417545594579,0.00015222981807440432,0.9344827586206896,442
0.0006133060471573426,5.994805536367721e-05,6.571525363067219e-05,0.000994697728375689,6.210169418915616e-05,2.4413624994065658e-05,0.08155669390642417,0.00016133900577908412,0.9344827586206896,443
0.0006499488243653153,6.352188985628193e-05,6.964411546171437e-05,0.0010541552339799092,6.723357536499336e-05,2.587873766429712e-05,0.08171885815339608,0.0001709590034452894,0.9344827586206896,444
0.0006888129493279113,6.731902533272784e-05,7.381277313927324e-05,0.0011172464624731237,7.278953843983151e-05,2.7425778892558418e-05,0.0818913963226942,0.00018117249811364062,0.9344827586206896,445
0.0007299842854831364,7.133956583249287e-05,7.820527112409202e-05,0.0011840052627441271,7.880462815669913e-05,2.906249690178135e-05,0.08207462768533001,0.0001920308374918946,0.9344827586206896,446
0.0007736212754989717,7.56007612787411e-05,8.290801760248453e-05,0.0012544722093877788,8.53167852417281e-05,3.079981881712904e-05,0.0822691118568852,0.0002034800459198168,0.9344827586206896,447
0.0008198679037924075,8.011699324582718e-05,8.784589690065479e-05,0.0013295688244547798,9.236708571873862e-05,3.2638871285579995e-05,0.08247635705469153,0.00021566794517020592,0.9344827586206896,448
0.0008686926261914736,8.489852073241606e-05,9.309709449801859e-05,0.001409145016577376,0.00010000000000000002,3.4593682817414615e-05,0.08269653040501859,0.00022856161375709865,0.9344827586206896,449
0.00016142755280049685,1.5774125246407336e-05,1.729651104023542e-05,0.0002617842285148464,1e-05,6.4254331279978174e-06,0.0796062303933772,4.246638827256406e-05,0.9655172413793103,450
0.00017107115264929098,1.6718547301312375e-05,1.832575917227935e-05,0.0002774299847176507,1.0826367338740546e-05,6.810384604090492e-06,0.07964658453670295,4.4986135118649504e-05,0.9655172413793103,451
0.0001813010375036989,1.771611556721462e-05,1.9425491885506445e-05,0.000294016980257296,1.1721022975334803e-05,7.21610268011199e-06,0.07968949005081351,4.768488571023482e-05,0.9655172413793103,452
0.0001921383518612268,1.8775477956415198e-05,2.0587277399147223e-05,0.0003115545110759446,1.2689610031679222e-05,7.647443289106133e-06,0.07973498310958753,5.0535118197656e-05,0.9655172413793103,453
0.00020360697889655564,1.9896102400276078e-05,2.1815673998539303e-05,0.0003302327239082193,1.373823795883263e-05,8.106317337792472e-06,0.0797833807709061,5.354904509539339e-05,0.9655172413793103,454
0.00021577850341288312,2.1086443583870307e-05,2.3121848317455884e-05,0.0003499999536218983,1.4873521072935115e-05,8.589032139850946e-06,0.07983477795251685,5.675554191125769e-05,0.9655172413793103,455
0.00022867918302927552,2.2347640128322983e-05,2.4499455587682214e-05,0.00037089461194103374,1.610262027560939e-05,9.10319758617551e-06,0.07988927303763203,6.014208344499119e-05,0.9655172413793103,456
0.00024230379874292117,2.3684602115367367e-05,2.5962293379054835e-05,0.00039300576939760946,1.743328822199988e-05,9.648518142926578e-06,0.07994707854811967,6.373746431149637e-05,0.9655172413793103,457
0.00025679925130148005,2.5094996167634243e-05,2.7518591937580437e-05,0.00041653410541340097,1.887391822135097e-05,1.0222931306149649e-05,0.08000863874333626,6.754725010252687e-05,0.9655172413793103,458
0.0002721250808212153,2.659523706446599e-05,2.9162807499595015e-05,0.000441384746817452,2.043359717856942e-05,1.0833524092772643e-05,0.08007388915790914,7.158683619758783e-05,0.9655172413793103,459
0.00028844027417591325,2.8186968827619334e-05,3.0905368093213546e-05,0.0004677338227747165,2.2122162910704494e-05,1.1482362096359896e-05,0.08014328407820982,7.586216640069957e-05,0.9655172413793103,460
0.0003056451664722556,2.9868679877917073e-05,3.2748299279138315e-05,0.0004956989883414418,2.3950266199874856e-05,1.2169107449027943e-05,0.08021694523319066,8.039130308509861e-05,0.9655172413793103,461
0.0003239063913739694,3.1653590089343515e-05,3.471083026401897e-05,0.0005253546892842712,2.5929437974046673e-05,1.2895529716426328e-05,0.08029527785926492,8.520196664919309e-05,0.9655172413793103,462
0.0003432602482476064,3.354519831222377e-05,3.678150408782685e-05,0.0005567462581909828,2.8072162039411774e-05,1.3665977135021212e-05,0.08037841018328722,9.028459072427557e-05,0.9655172413793103,463
0.0003637823485561924,3.555151273412432e-05,3.898074546300129e-05,0.0005899643279698033,3.0391953823131972e-05,1.4482977842879534e-05,0.08046670308699784,9.568320639135983e-05,0.9655172413793103,464
0.0003855103879638981,3.7674451509656945e-05,4.1308901581520464e-05,0.0006252493240873409,3.290344562312669e-05,1.5348548894710557e-05,0.08056057660765582,0.00010140399941008963,0.9655172413793103,465
0.0004085718167453614,3.992502324673658e-05,4.3777889909006895e-05,0.0006625845570915552,3.5622478902624424e-05,1.6264879288592457e-05,0.08066026369001633,0.00010745687046234565,0.9655172413793103,466
0.0004329507309665276,4.2311620189544335e-05,4.639458570172031e-05,0.0007021460029204324,3.856620421163472e-05,1.7236671612933472e-05,0.08076613968465245,0.00011388687306936687,0.9655172413793103,467
0.00045883077440559355,4.4841698735202314e-05,4.91673142523734e-05,0.0007442393044736361,4.175318936560401e-05,1.8267442849210387e-05,0.08087888454770116,0.0001206912108167917,0.9655172413793103,468
0.00048623258147597204,4.751861349210028e-05,5.210141719380555e-05,0.0007886700090223642,4.520353656360243e-05,1.935709054905342e-05,0.08099840955658834,0.00012789804312460015,0.9655172413793103,469
0.0005153246035565067,5.0357018716571694e-05,5.5218362774972035e-05,0.0008357033926501583,4.893900918477494e-05,2.0514632656615813e-05,0.08112544544225188,0.00013554577393756355,0.9655172413793103,470
0.0005461751395918766,5.336827362966147e-05,5.8517488224559755e-05,0.000885613180723664,5.298316906283709e-05,2.173731233898172e-05,0.08126053204525384,0.00014364596371809979,0.9655172413793103,471
0.0005787228964052168,5.656060816676095e-05,6.201505932716465e-05,0.0009386501115647371,5.736152510448679e-05,2.3045356761702558e-05,0.08140416245243332,0.00015221645962809908,0.9655172413793103,472
0.0006132811673713307,5.9932878968795265e-05,6.572187065449674e-05,0.000994759079857139,6.210169418915616e-05,2.4414642799931942e-05,0.08155669848413134,0.0001613048133616173,0.9655172413793103,473
0.0006499691299713612,6.35251040445647e-05,6.965223481143171e-05,0.0010542488541115285,6.723357536499336e-05,2.5877885540465754e-05,0.08171902478543364,0.00017096556863307563,0.9655172413793103,474
0.0006887874779940158,6.731963861698348e-05,7.38107622059799e-05,0.0011170121805775181,7.278953843983151e-05,2.7422894567807003e-05,0.08189108446607918,0.00018118948235212894,0.9655172413793103,475
0.000730058313666762,7.133904109783237e-05,7.823104685026832e-05,0.0011836944868858798,7.880462815669913e-05,2.906009331724732e-05,0.08207431324854637,0.00019199290181712696,0.9655172413793103,476
0.0007735597662677229,7.561001716764425e-05,8.290328549322307e-05,0.0012545015132197114,8.53167852417281e-05,3.079618753440943e-05,0.08226912284828004,0.0002035111199372809,0.9655172413793103,477
0.0008196497775946807,8.011259856981591e-05,8.783618442819719e-05,0.0013296515077373132,9.236708571873862e-05,3.263568917001113e-05,0.08247616345231588,0.00021561947832762676,0.9655172413793103,478
0.0008689748962717699,8.492940717808224e-05,9.311219813891928e-05,0.0014088099215533625,0.00010000000000000002,3.459590089109247e-05,0.08269640596052809,0.00022850181224280802,0.9655172413793103,479
0.0001614273294003779,1.577423939599981e-05,1.7294102553818032e-05,0.0002617452604727161,1e-05,6.4272860790688615e-06,0.07960616441515074,4.245180586432378e-05,0.9965517241379309,480
0.00017107681300236336,1.6717892093068212e-05,1.8331112734949222e-05,0.0002774312132118583,1.0826367338740546e-05,6.8102861622573754e-06,0.07964661820688625,4.500098409390925e-05,0.9965517241379309,481
0.0001813031775810581,1.771551895796359e-05,1.9423155614316473e-05,0.0002940092517108419,1.1721022975334803e-05,7.216699836395907e-06,0.07968947640540507,4.7683868464696456e-05,0.9965517241379309,482
0.0001921035101292907,1.8774849938203846e-05,2.0582701007833017e-05,0.0003115759033583705,1.2689610031679222e-05,7.648555648125076e-06,0.0797349666700318,5.053334712481026e-05,0.9965517241379309,483
0.00020360088879742887,1.9895776658385325e-05,2.181753571473091e-05,0.0003302240696210247,1.373823795883263e-05,8.105241261178508e-06,0.0797833690965921,5.355288786083447e-05,0.9965517241379309,484
0.0002157605333687305,2.1086512524036565e-05,2.312068664869562e-05,0.00034993154082998355,1.4873521072935115e-05,8.590265403493146e-06,0.0798346686131643,5.6749590584355544e-05,0.9965517241379309,485
0.00022864934539516037,2.234774144188007e-05,2.4503660397540898e-05,0.00037087861323246486,1.610262027560939e-05,9.103201820164926e-06,0.07988923341277863,6.0141498584183595e-05,0.9965517241379309,486
0.00024231221548244304,2.368094884710133e-05,2.5970264097776153e-05,0.00039299428272671424,1.743328822199988e-05,9.646733159183678e-06,0.07994708578249277,6.374432427868827e-05,0.9965517241379309,487
0.00025681919348581627,2.509481842132793e-05,2.751725103484194e-05,0.0004165080260996723,1.887391822135097e-05,1.0224586845267724e-05,0.08000863525741034,6.755601020428063e-05,0.9965517241379309,488
0.0002721297946136929,2.6596409575918483e-05,2.9159664530803035e-05,0.00044142314715673095,2.043359717856942e-05,1.0835165732826011e-05,0.08007394457195174,7.158957013134377e-05,0.9965517241379309,489
0.0002884191670826567,2.8183969423112756e-05,3.0904724494283896e-05,0.0004677515790129815,2.2122162910704494e-05,1.1482943463424083e-05,0.08014328072692335,7.58620334092783e-05,0.9965517241379309,490
0.0003056381740530939,2.9869096911434174e-05,3.275195450393334e-05,0.0004957102713828001,2.3950266199874856e-05,1.2167983183037431e-05,0.08021696108360496,8.039328702672398e-05,0.9965517241379309,491
0.0003239076965696318,3.165685710760837e-05,3.4708177276869366e-05,0.0005253158978890031,2.5929437974046673e-05,1.2896207295168472e-05,0.08029522499999443,8.519551211565372e-05,0.9965517241379309,492
0.00034326517474940824,3.354367462576748e-05,3.6781218132573174e-05,0.0005567002455090422,2.8072162039411774e-05,1.3666222772681522e-05,0.08037835768945349,9.028808158432759e-05,0.9965517241379309,493
0.00036378950193082725,3.555125077019382e-05,3.8979773559416535e-05,0.0005899663148772661,3.0391953823131972e-05,1.4481966880944333e-05,0.08046670625792594,9.568237679622668e-05,0.9965517241379309,494
0.0003855326177890475,3.7675440435955564e-05,4.1311197272040335e-05,0.0006252415891703704,3.290344562312669e-05,1.5349016774779917e-05,0.08056059709607853,0.00010140496638888494,0.9965517241379309,495
0.00040854409092392225,3.9924117065963266e-05,4.3775906588240115e-05,0.000662601844474553,3.5622478902624424e-05,1.626541773012231e-05,0.08066026316423455,0.00010746469210124799,0.9965517241379309,496
0.00043293487673114016,4.2309157936062135e-05,4.639646709921141e-05,0.0007021613496101252,3.856620421163472e-05,1.723702652918489e-05,0.08076613769069801,0.00011388076623837426,0.9965517241379309,497
0.00045885210129978284,4.4841498044358575e-05,4.916567939086463e-05,0.0007442021706741017,4.175318936560401e-05,1.826720784781708e-05,0.08087884519675288,0.00012068391646174407,0.9965517241379309,498
0.0004862737250214208,4.751976523816829e-05,5.210406152866985e-05,0.0007885956640040038,4.520353656360243e-05,1.9359696769972657e-05,0.0809983618248255,0.00012789133631153048,0.9965517241379309,499
0.0005153677505958841,5.0361596498801356e-05,5.5222330826740874e-05,0.0008358129927665887,4.893900918477494e-05,2.051488213387855e-05,0.08112564678559178,0.00013554935006146782,0.9965517241379309,500
0.0005461363570270117,5.337223420719425e-05,5.852274338311167e-05,0.0008855740978444528,5.298316906283709e-05,2.174275062602446e-05,0.0812604675591491,0.00014363579628844092,0.9965517241379309,501
0.0005788103784874965,5.655875791115228e-05,6.201325573162363e-05,0.0009385955312050692,5.736152510448679e-05,2.3039917024300175e-05,0.08140417176472048,0.00015223149083548962,0.9965517241379309,502
0.0006132460173239392,5.9939736028146495e-05,6.571698895812253e-05,0.0009946156587799088,6.210169418915616e-05,2.4417627176423145e-05,0.08155649813306265,0.0001613087652826857,0.9965517241379309,503
0.0006500218216655525,6.351534612535557e-05,6.964066027949424e-05,0.0010542778443753326,6.723357536499336e-05,2.5878426153799307e-05,0.08171906570180372,0.00017096293417403176,0.9965517241379309,504
0.0006889120840999116,6.729848331712272e-05,7.382427519172942e-05,0.0011171549865745046,7.278953843983151e-05,2.7419861555341453e-05,0.08189135285642486,0.00018117847794746382,0.9965517241379309,505
0.0007300011018711626,7.135166692508417e-05,7.820500153980679e-05,0.0011838163710960678,7.880462815669913e-05,2.9060777714491022e-05,0.08207437235981574,0.0001919850091958099,0.9965517241379309,506
0.0007736334190773442,7.56086613479583e-05,8.289589189756493e-05,0.001254504666527307,8.53167852417281e-05,3.0804125979858854e-05,0.08226916523232879,0.00020348170009728127,0.9965517241379309,507
0.000819815279284923,8.012441098287822e-05,8.786104366407454e-05,0.0013295454100790967,9.236708571873862e-05,3.263760911080134e-05,0.08247627741713255,0.00021562763141332538,0.9965517241379309,508
0.0008687932091212827,8.488589841562552e-05,9.310469474986553e-05,0.0014090194343107,0.00010000000000000002,3.459802241416934e-05,0.08269640444677175,0.0002285014753358647,0.9965517241379309,509
0.00016142661257227914,1.5774712778677517e-05,1.729511325049655e-05,0.00026177187210293246,1e-05,6.426994441773658e-06,0.07960620686936405,4.245825176341232e-05,1.0275862068965518,510
0.0001710614187830585,1.6720142643880302e-05,1.8331877283111042e-05,0.0002774510092125771,1.0826367338740546e-05,6.81007627844258e-06,0.0796466306741218,4.499792760673843e-05,1.0275862068965518,511
0.00018129913430316234,1.7716957801682924e-05,1.9428979186533134e-05,0.0002940551501808453,1.1721022975334803e-05,7.216875491587229e-06,0.07968955211952039,4.768886700139811e-05,1.0275862068965518,512
0.00019213595541075126,1.877730931707335e-05,2.0584055562200882e-05,0.0003115467443627753,1.2689610031679222e-05,7.6507443261857e-06,0.07973497695634985,5.053624027565454e-05,1.0275862068965518,513
0.00020356225848490548,1.9895346757136136e-05,2.181408133752341e-05,0.00033017851245288957,1.373823795883263e-05,8.105552483772434e-06,0.07978326940583896,5.3554802475489687e-05,1.0275862068965518,514
0.0002157829810870834,2.1085653466401364e-05,2.311758688199699e-05,0.0003499460927507693,1.4873521072935115e-05,8.590214513656811e-06,0.07983470322307297,5.675282131045385e-05,1.0275862068965518,515
0.00022869315792834992,2.2341398353868895e-05,2.4502855281197502e-05,0.000370834444192081,1.610262027560939e-05,9.10354205858822e-06,0.07988920950895237,6.014450291855732e-05,1.0275862068965518,516
0.00024234249470664012,2.3682241590846908e-05,2.5966837733306432e-05,0.0003929460223874824,1.743328822199988e-05,9.645679831556387e-06,0.07994704482339324,6.374351110150764e-05,1.0275862068965518,517
0.0002568138337745253,2.5098247603778205e-05,2.7518927651417372e-05,0.00041654276454286765,1.887391822135097e-05,1.0223988298039362e-05,0.08000866886767322,6.75434489038407e-05,1.0275862068965518,518
0.0002721547652720657,2.6594068915475983e-05,2.9160200380788695e-05,0.00044137385162600296,2.043359717856942e-05,1.083403442169514e-05,0.08007389622954306,7.158629252797172e-05,1.0275862068965518,519
0.0002884497157164623,2.8187977659056853e-05,3.0906496459824346e-05,0.0004677470693494761,2.2122162910704494e-05,1.148190583292636e-05,0.08014331514866191,7.58641029920927e-05,1.0275862068965518,520
0.0003056419057247344,2.9870296398879456e-05,3.2749738262366206e-05,0.0004957221351335859,2.3950266199874856e-05,1.2169073485529072e-05,0.08021698459826222,8.039768930131336e-05,1.0275862068965518,521
0.0003238960701114356,3.165391391315321e-05,3.470883828890537e-05,0.0005253525543255204,2.5929437974046673e-05,1.2894732791693438e-05,0.08029526168994604,8.52038742634003e-05,1.0275862068965518,522
0.0003432856871817412,3.354671899475413e-05,3.678173160761461e-05,0.0005567342811483298,2.8072162039411774e-05,1.3665292164507972e-05,0.0803784350804634,9.029750390737532e-05,1.0275862068965518,523
0.00036377883883955656,3.5550193791889196e-05,3.8980966410741244e-05,0.0005899646235148138,3.0391953823131972e-05,1.4482190423344378e-05,0.08046669917711237,9.568595836993756e-05,1.0275862068965518,524
0.0003855295528150446,3.7673466194363105e-05,4.130974016515752e-05,0.0006252410282563128,3.290344562312669e-05,1.5347240263986008e-05,0.08056057189998597,0.00010139579708149265,1.0275862068965518,525
0.00040854809254881416,3.992410869870069e-05,4.377644954657215e-05,0.0006626564609799783,3.5622478902624424e-05,1.6264045048927295e-05,0.0806603211274443,0.00010745335273965166,1.0275862068965518,526
0.00043294282726189984,4.2311776863020665e-05,4.639446074248472e-05,0.0007021460843986777,3.856620421163472e-05,1.723709945761981e-05,0.08076612894191953,0.00011388283822860606,1.0275862068965518,527
0.0004588302781913697,4.484082083265509e-05,4.916282918067825e-05,0.0007441379918837257,4.175318936560401e-05,1.8266479093884577e-05,0.08087873822820422,0.00012068771393289962,1.0275862068965518,528
0.0004862473667099322,4.751896831315833e-05,5.2104638056907116e-05,0.0007885670408892126,4.520353656360243e-05,1.935793557130059e-05,0.08099830491516168,0.0001278993895632641,1.0275862068965518,529
0.0005152959291127836,5.0359803659256836e-05,5.522045105507499e-05,0.0008357400891112903,4.893900918477494e-05,2.051357961398253e-05,0.08112547393789273,0.0001355476515868252,1.0275862068965518,530
0.0005461268580020428,5.3367210355609964e-05,5.851918349884227e-05,0.0008857344221217902,5.298316906283709e-05,2.1739034222591713e-05,0.08126064999275741,0.00014364999896941344,1.0275862068965518,531
0.0005787586340300271,5.655427549896161e-05,6.201603665816745e-05,0.0009384595576412436,5.736152510448679e-05,2.3042592781654353e-05,0.08140393306107163,0.00015221127405287544,1.0275862068965518,532
0.0006133651503072528,5.992940005806116e-05,6.572333767352111e-05,0.0009947488682475335,6.210169418915616e-05,2.441565177723266e-05,0.08155679644005923,0.00016133385046782057,1.0275862068965518,533
0.0006499620256629512,6.352221438702321e-05,6.96594815943343e-05,0.001054109440374997,6.723357536499336e-05,2.5877196586971863e-05,0.08171884422127187,0.00017095965193730258,1.0275862068965518,534
0.0006888968260900425,6.731783027200397e-05,7.380870660928154e-05,0.0011171218155482281,7.278953843983151e-05,2.7427004432186057e-05,0.0818913312677181,0.0001811915772877546,1.0275862068965518,535
0.0007298763611515861,7.133351071440667e-05,7.82137772064368e-05,0.0011838387279885093,7.880462815669913e-05,2.906348286864487e-05,0.08207429730575179,0.0001920058617556319,1.0275862068965518,536
0.0007735688477844742,7.559566610005333e-05,8.289815339523928e-05,0.0012545765435080195,8.53167852417281e-05,3.0795938162797224e-05,0.08226913666584242,0.00020346552483137194,1.0275862068965518,537
0.0008199382362010404,8.01031649196368e-05,8.782787001135401e-05,0.0013297571542924093,9.236708571873862e-05,3.264050200721242e-05,0.08247659834154505,0.00021566677165363784,1.0275862068965518,538
0.0008687215727546942,8.489151772896542e-05,9.312566783292827e-05,0.0014092394062716204,0.00010000000000000002,3.459245741326035e-05,0.08269668329911647,0.00022852492491635834,1.0275862068965518,539
0.0001614570835861809,1.57740355523495e-05,1.7300358410308485e-05,0.00026182825021137677,1e-05,6.4260133623002655e-06,0.07960630843966007,4.245251195337679e-05,1.0586206896551724,540
0.00017105429996476206,1.6716326002421907e-05,1.8330242428994592e-05,0.0002774210655929713,1.0826367338740546e-05,6.810559958151187e-06,0.07964656766759527,4.498995160330839e-05,1.0586206896551724,541
0.00018130536432309772,1.7715238766730222e-05,1.942956430427788e-05,0.00029396640549335607,1.1721022975334803e-05,7.217366805912886e-06,0.07968944045673496,4.768457456110596e-05,1.0586206896551724,542
0.00019212368535091525,1.8774421903990236e-05,2.058708831492217e-05,0.00031165311465155426,1.2689610031679222e-05,7.648383423220112e-06,0.07973510082790411,5.054154682380681e-05,1.0586206896551724,543
0.000203571529858054,1.989771613615923e-05,2.1814458982013852e-05,0.0003301843370535145,1.373823795883263e-05,8.104876874560746e-06,0.07978328934733477,5.355496844820172e-05,1.0586206896551724,544
0.00021575082699410534,2.108367450931483e-05,2.3121136605500862e-05,0.00034997085676466476,1.4873521072935115e-05,8.58964453958933e-06,0.07983470427244198,5.675062551360358e-05,1.0586206896551724,545
0.00022866595007535844,2.2347043754678054e-05,2.4503628424987123e-05,0.00037084858781035563,1.610262027560939e-05,9.103777681896616e-06,0.07988920941812255,6.0139814935364655e-05,1.0586206896551724,546
0.00024233128772082268,2.3680329380279267e-05,2.59657629222431e-05,0.00039302586558155546,1.743328822199988e-05,9.64607798607963e-06,0.07994712616055408,6.373997651585331e-05,1.0586206896551724,547
0.00025679096803010433,2.509603428720994e-05,2.7519243947508714e-05,0.00041655228219476446,1.887391822135097e-05,1.0223945842020259e-05,0.080008657665614,6.754529424842259e-05,1.0586206896551724,548
0.0002721392279066999,2.65971879545218e-05,2.9161868172357424e-05,0.0004414053918007644,2.043359717856942e-05,1.0835146421337103e-05,0.08007393475447437,7.158719624548895e-05,1.0586206896551724,549
0.0002884078801224439,2.8184256438420384e-05,3.090303857891931e-05,0.00046774334934209893,2.2122162910704494e-05,1.1481006898782898e-05,0.08014324607603134,7.585706850118979e-05,1.0586206896551724,550
0.00030565497312808846,2.9868308916970007e-05,3.2751470442351015e-05,0.0004957040215987499,2.3950266199874856e-05,1.2168362110433636e-05,0.08021696811746039,8.039384729254106e-05,1.0586206896551724,551
0.00032391900037343895,3.1650217547889435e-05,3.470944617752158e-05,0.0005253109774431054,2.5929437974046673e-05,1.289519280860615e-05,0.08029521809309904,8.519636048929369e-05,1.0586206896551724,552
0.0003432773203711601,3.3548612614500935e-05,3.6781936794446085e-05,0.0005567405599516668,2.8072162039411774e-05,1.366598923082422e-05,0.08037843275243635,9.029014348221167e-05,1.0586206896551724,553
0.00036378536383162736,3.554963393129587e-05,3.898181448859726e-05,0.0005899652051760145,3.0391953823131972e-05,1.4483403484991205e-05,0.08046670634703679,9.568267879233512e-05,1.0586206896551724,554
0.0003855287773214302,3.767538799060679e-05,4.1308876287083584e-05,0.0006252751862442057,3.290344562312669e-05,1.5348594858798066e-05,0.08056062528056386,0.00010140105832613902,1.0586206896551724,555
0.0004085625015546046,3.992496102224031e-05,4.377744134199232e-05,0.000662596245835154,3.5622478902624424e-05,1.626532622064189e-05,0.08066027070307383,0.00010745782381022297,1.0586206896551724,556
0.0004329774418774598,4.231143230720078e-05,4.639244271936703e-05,0.000702204280393975,3.856620421163472e-05,1.7236077368795116e-05,0.08076622480925982,0.0001138803599173519,1.0586206896551724,557
0.0004588429220169687,4.48395677887007e-05,4.916703989929849e-05,0.0007441619453690961,4.175318936560401e-05,1.826771302282319e-05,0.08087879054883862,0.00012068774551334751,1.0586206896551724,558
0.0004862648339736483,4.751989017814668e-05,5.2099128961763804e-05,0.00078858795837294,4.520353656360243e-05,1.9357888409236593e-05,0.08099833969731342,0.00012790152758227844,1.0586206896551724,559
0.0005152915854244303,5.035152669093065e-05,5.521619485909461e-05,0.0008357285721443976,4.893900918477494e-05,2.0514675454579767e-05,0.08112542639953212,0.00013554172214958577,1.0586206896551724,560
0.0005461745207922766,5.337498858728232e-05,5.852299519539769e-05,0.0008856793952681925,5.298316906283709e-05,2.1741639496868275e-05,0.08126064700674435,0.0001436424188895674,1.0586206896551724,561
0.0005787664985348852,5.6561025344226164e-05,6.201014093727808e-05,0.0009386776271116244,5.736152510448679e-05,2.304019197847165e-05,0.08140421756142477,0.00015221842827246255,1.0586206896551724,562
0.000613252606564969,5.9938481625620415e-05,6.572127011108177e-05,0.0009947426529044485,6.210169418915616e-05,2.442050761188063e-05,0.08155669129492207,0.00016131975431325736,1.0586206896551724,563
0.0006500193822010963,6.352486881300668e-05,6.96550592828133e-05,0.001054172202297458,6.723357536499336e-05,2.5873407074657695e-05,0.08171896968373005,0.00017096523321240634,1.0586206896551724,564
0.0006888237120438782,6.732137789816224e-05,7.381214618932986e-05,0.0011170481369745702,7.278953843983151e-05,2.7422348957477524e-05,0.08189114529134228,0.00018116786270721736,1.0586206896551724,565
0.000730097635521121,7.133625902091966e-05,7.822608575622195e-05,0.0011839409320220317,7.880462815669913e-05,2.9065656389177302e-05,0.08207465235539847,0.0001919863400938637,1.0586206896551724,566
0.0007736304730926199,7.558862586756258e-05,8.289282222515084e-05,0.0012546516777494684,8.53167852417281e-05,3.079870994606796e-05,0.08226932364995945,0.00020351241180869474,1.0586206896551724,567
0.0008199720130337208,8.009357848177752e-05,8.785300031275925e-05,0.0013297932063370491,9.236708571873862e-05,3.263959962345162e-05,0.08247670755919073,0.00021566367241562467,1.0586206896551724,568
0.0008688338329295146,8.493607735685158e-05,9.309420715431611e-05,0.0014089442172966187,0.00010000000000000002,3.4590342306330415e-05,0.08269643326762713,0.0002285312027301301,1.0586206896551724,569
0.00016143244874229152,1.5772152486777614e-05,1.7297949454899285e-05,0.00026183794063243176,1e-05,6.426004192941238e-06,0.07960629414844235,4.2457689559346645e-05,1.089655172413793,570
0.00017106113928753083,1.6719265517850142e-05,1.833062826845414e-05,0.0002773904781357745,1.0826367338740546e-05,6.8108839404312e-06,0.07964654403631075,4.4991114283870545e-05,1.089655172413793,571
0.00018125817606497248,1.771540089047695e-05,1.9424511344707095e-05,0.0002940183455374059,1.1721022975334803e-05,7.2174615606355824e-06,0.07968944807402084,4.76821648547274e-05,1.089655172413793,572
0.00019212471043229584,1.8776391823730174e-05,2.0586695527923564e-05,0.0003115824489276271,1.2689610031679222e-05,7.64892608644536e-06,0.0797350187811202,5.054336410985072e-05,1.089655172413793,573
0.00020357793944229767,1.989738324407463e-05,2.1818030722166137e-05,0.00033016632541675,1.373823795883263e-05,8.104520784418769e-06,0.07978327169768314,5.354833155848544e-05,1.089655172413793,574
0.00021579145726180476,2.1086714274264028e-05,2.311801181910577e-05,0.00034996065186670674,1.4873521072935115e-05,8.590992672909664e-06,0.07983473038194705,5.674904240413667e-05,1.089655172413793,575
0.00022867360024836345,2.2347825828894927e-05,2.4500296887999332e-05,0.00037086900612678367,1.610262027560939e-05,9.103686430988062e-06,0.07988924032741798,6.01434190665168e-05,1.089655172413793,576
0.0002423129186640848,2.3683072805321725e-05,2.5968962215106454e-05,0.00039299984103463093,1.743328822199988e-05,9.64636797636534e-06,0.07994708920972178,6.374026744029957e-05,1.089655172413793,577
0.0002568225270729968,2.5097985302335046e-05,2.7514411157514015e-05,0.00041653880794816236,1.887391822135097e-05,1.0224288934040172e-05,0.08000866775591228,6.754830892227094e-05,1.089655172413793,578
0.0002721583601399253,2.659681842370533e-05,2.9162673620782587e-05,0.0004414135406820891,2.043359717856942e-05,1.0834636328410926e-05,0.08007395809814233,7.158279328737868e-05,1.089655172413793,579
0.0002883956637916527,2.8185971165462663e-05,3.0905152720531564e-05,0.0004677501480279017,2.2122162910704494e-05,1.148196700293994e-05,0.08014326272863331,7.586547411909883e-05,1.089655172413793,580
0.00030561712567406235,2.98697008527252e-05,3.275193969565866e-05,0.0004957100476901031,2.3950266199874856e-05,1.2167336289758002e-05,0.08021694264717025,8.039537633777109e-05,1.089655172413793,581
0.00032391472617312154,3.165616493102578e-05,3.470704718570288e-05,0.0005253384608528781,2.5929437974046673e-05,1.2895217279543124e-05,0.08029525673077714,8.519811919401397e-05,1.089655172413793,582
